,i
23863,14.942888418956588
23864,20.882630327013302
23865,14.96971439897848
23866,10.305734805503786
23867,19.259667577371143
23868,14.674370922061865
23869,28.124125272257395
23870,11.475883110402435
23871,24.442913328693
23872,10.764913446089047
23873,14.266848423904936
23874,9.772956915728136
23875,12.241591239589287
23876,48.30438481332884
23877,11.052777278195041
23878,11.177392414075841
23879,21.546246608209433
23880,21.78025404015711
23881,15.750284569029098
23882,10.462835500157423
23883,14.870533572488215
23884,9.501451617793068
23885,16.802818037508587
23886,10.241412208333674
23887,17.69581330076898
23888,10.4157958127901
23889,20.443064727194812
23890,26.943697722414942
23891,21.593384744071532
23892,30.67503150058813
23893,16.66026357703288
23894,9.687320257652978
23895,25.056143566818005
23896,40.52472495885577
23897,22.19154213103846
23898,22.338217034193445
23899,12.490801744352373
23900,23.41246915994578
23901,16.57199291914371
23902,32.79358705572
23903,12.062951910275762
23904,11.180848830570238
23905,23.125879043721014
23906,12.115110392815518
23907,15.095814502838918
23908,12.09879731350205
23909,11.656758607353988
23910,33.80375053107916
23911,9.899824271388136
23912,44.14079310439214
23913,9.936954691524173
23914,13.301729910024028
23915,28.7414181025056
23916,12.988107712371733
23917,25.820298363265337
23918,21.99414952035573
23919,10.435741159336667
23920,11.909326182318672
23921,20.62345692401934
23922,14.957385814289967
23923,14.896078203112744
23924,197.90640624890818
23925,16.963242233650266
23926,22.53727221845784
23927,15.223859368668258
23928,14.973028287450733
23929,11.707777774952818
23930,13.987534271486696
23931,20.524101008870574
23932,16.067084823409274
23933,17.44321890958872
23934,15.215330340950606
23935,14.735128450385536
23936,31.947519765914198
23937,11.61660948485519
23938,27.337325614738237
23939,23.22717773407673
23940,12.032643983680236
23941,13.030844984113651
23942,17.211939750447403
23943,10.15270506856808
23944,12.730630048658814
23945,16.273972377385647
23946,10.738168636584488
23947,19.35960118971359
23948,12.466162142408622
23949,18.567968363961686
23950,30.09815890249018
23951,15.66229468456264
23952,16.331308370101326
23953,25.33783918873696
23954,12.867650331753685
23955,10.174523572992067
23956,18.352024218521702
23957,11.530971240548812
23958,33.22851780561725
23959,11.938065109078547
23960,25.462779309763437
23961,17.424781527314746
23962,12.171513572198835
23963,10.034524065569391
23964,36.11395583107895
23965,29.278087731567656
23966,38.50282522574302
23967,22.673761458631546
23968,10.44483819631898
23969,21.236414353763074
23970,9.622968523586595
23971,10.442599883555408
23972,11.755922032026112
23973,61.386174607104095
23974,32.70866546592635
23975,14.16493191083468
23976,14.718881203073456
23977,25.179738889266496
23978,11.27766740657132
23979,10.857634369042357
23980,17.296051676059868
23981,103.3583201330372
23982,13.118032320179509
23983,19.502627366752858
23984,41.401903418244885
23985,65.73435450640622
23986,27.36230970332344
23987,33.38738077204748
23988,22.36314978805464
23989,54.544369026584995
23990,28.663011741507624
23991,36.40089859336137
23992,66.62664777956722
23993,24.10865867656449
23994,25.50701221445016
23995,51.44040337901353
23996,97.2474695796172
23997,26.114759496670207
23998,16.785352426517886
23999,24.298463388834804
24000,101.55452121332144
24001,36.26023264796931
24002,44.02989024021574
24003,60.76057434359831
24004,59.048496700618294
24005,257.5673752770535
24006,33.19502822730431
24007,29.529385415982308
24008,32.96889906063318
24009,104.79648688011862
24010,57.691739077694834
24011,40.78361623179614
24012,483.464077460582
24013,73.6453668694767
24014,32.53508018312776
24015,35.197060274738675
24016,17.277162810797833
24017,63.61592855706039
24018,50.81902755693609
24019,16.868239024756328
24020,42.526357553106266
24021,77.08536578334987
24022,140.107498268599
24023,67.2953837048469
24024,36.9690405023404
24025,25.65044434701121
24026,45.09473801969432
24027,69.824243532768
24028,35.970038376718655
24029,42.52389227851192
24030,88.72718127228711
24031,38.70933839442601
24032,34.123313150675486
24033,30.747650355940984
24034,19.71412795803943
24035,19.932999026848226
24036,43.143543864464355
24037,43.57611906168013
24038,24.31259653462356
24039,36.32347769119243
24040,53.25553970973443
24041,52.631373486167405
24042,16.106790742047377
24043,41.515229367379895
24044,20.196831739195627
24045,57.689104064326465
24046,82.34945888885052
24047,14.219308025203697
24048,30.97383049136601
24049,15.202639232004366
24050,63.91715189113805
24051,25.1692575947271
24052,95.27057458039961
24053,59.36176688947586
24054,52.43406632868226
24055,44.23837309408676
24056,44.21957005871573
24057,34.838971167321795
24058,13.080476936473485
24059,94.7911129453982
24060,46.35123317218578
24061,127.9852963576337
24062,29.76866454106752
24063,31.866468516409057
24064,40.21551734365001
24065,1074.7453783542944
24066,14.592340422228665
24067,33.41613297505561
24068,25.222904072260796
24069,74.53589346132284
24070,95.42819525531354
24071,66.12211307273317
24072,60.55619133767795
24073,33.96906326271267
24074,46.716889745491095
24075,37.891203960872154
24076,28.61099373043634
24077,32.163818145648726
24078,15.858620065384294
24079,40.322195658630946
24080,174.64130013328
24081,57.96379108971978
24082,116.49614041127678
24083,53.19065157202131
24084,39.49431817799057
24085,24.69883312281831
24086,49.083745636438096
24087,36.365681030928336
24088,40.00469329265313
24089,72.85578358143357
24090,31.91044381979748
24091,30.233875380852744
24092,10.190855557176224
24093,9.334304924941296
24094,10.942192563134066
24095,10.450839975023737
24096,17.081091070549594
24097,12.400766515125218
24098,24.66072339872472
24099,19.474929977507546
24100,14.91744695622036
24101,47.749821721435794
24102,33.3587705129637
24103,17.451310558526757
24104,9.376328622051993
24105,30.066186866068666
24106,15.22295009110885
24107,48.12287619295968
24108,12.245247670814567
24109,12.924514222998651
24110,33.69454168997647
24111,12.517139133653199
24112,27.139464305017572
24113,10.607748468840196
24114,19.106738847596407
24115,20.72475007800312
24116,38.72770328208551
24117,11.673049841957436
24118,23.145753690704332
24119,30.04781172787324
24120,20.476850841778266
24121,12.98386451105815
24122,26.671779072600565
24123,30.89259015742267
24124,12.887965665185058
24125,16.025280769114268
24126,16.895642144327788
24127,17.722817243173022
24128,21.086525168740092
24129,16.877961447046655
24130,14.115226433935952
24131,27.316538964023
24132,28.17555508160275
24133,43.21818738195411
24134,38.935969800279196
24135,11.120691384875776
24136,16.21866105635939
24137,29.459488563534993
24138,12.594670551735659
24139,14.556930462781406
24140,67.92463712425781
24141,15.284233577465358
24142,77.04542770292254
24143,17.678972263521246
24144,70.36518475656322
24145,9.494043475215621
24146,19.62218604994216
24147,12.626083582630029
24148,24.14443067949467
24149,26.249109629300836
24150,13.822674627112509
24151,13.896935780326684
24152,14.96482380881644
24153,14.963798565137996
24154,22.781162421119614
24155,25.543333348380095
24156,32.94105248415461
24157,14.303085401005603
24158,34.41402154948465
24159,30.267035969371133
24160,14.337701564717735
24161,28.983424817427743
24162,14.575098365267987
24163,12.41458579540252
24164,15.341828351463018
24165,11.355438294111007
24166,11.186507090493718
24167,30.246093803903527
24168,11.019372749239077
24169,15.648983340874711
24170,12.406170331484391
24171,49.227523822114776
24172,18.848998625354152
24173,13.930764765070666
24174,34.348609677348364
24175,18.24465922134891
24176,136.14168864314544
24177,62.620232299134116
24178,21.36142256540636
24179,19.381992478635404
24180,28.04824051429494
24181,46.15759883532057
24182,49.446456731546576
24183,25.89088312809405
24184,100.25344089818596
24185,39.62796340102231
24186,53.83270300526777
24187,72.26890263775617
24188,56.967622645231216
24189,15.673442010019125
24190,18.285859147847983
24191,12.658886953216806
24192,57.88147163328168
24193,13.81658100071757
24194,32.910627641568254
24195,14.169162823166994
24196,33.394419839644016
24197,27.130740854215805
24198,33.73932080790315
24199,64.26810537928075
24200,27.80002261538687
24201,44.710113817059735
24202,31.71539946509692
24203,201.99705859402576
24204,50.352486102032536
24205,33.98207481136364
24206,10.552806240592153
24207,31.10682791156619
24208,44.363671370368145
24209,32.70958484512542
24210,20.525507216306718
24211,29.133607860707276
24212,48.655609557971225
24213,30.127200966700315
24214,27.843717390552328
24215,47.05318251931685
24216,26.452745117950794
24217,26.731116801718166
24218,37.12106311704234
24219,44.02292940195382
24220,24.01452397031405
24221,16.865424125379064
24222,41.63303417854559
24223,12.415021985319015
24224,28.26057031518291
24225,22.491787413493682
24226,12.761149137467159
24227,23.605789925062023
24228,14.202581587103596
24229,12.48830049239115
24230,14.455582519666324
24231,16.54273154075608
24232,12.911669624649024
24233,10.680374225086421
24234,37.15603310167687
24235,17.43206839450226
24236,10.750815021462246
24237,15.967055568276958
24238,10.739489204451782
24239,45.61253522019517
24240,17.957364494421356
24241,10.627837342458243
24242,15.667220549153628
24243,11.067368902305539
24244,24.325755002359948
24245,12.630232047012393
24246,20.46138856784268
24247,10.125684495693086
24248,20.390698920871312
24249,51.0021034064317
24250,9.289433733356299
24251,11.084140957499224
24252,10.086431234909925
24253,17.464804982272675
24254,11.901880454532632
24255,34.90127002008042
24256,12.405058870497465
24257,23.691121254915736
24258,9.889186485822703
24259,10.349440780178524
24260,18.236231756609
24261,11.755013378426451
24262,13.804862575745771
24263,16.12833788864334
24264,20.398473562688554
24265,17.56674750131362
24266,12.290160072137143
24267,10.725706706372707
24268,22.18475984471984
24269,11.062548234240525
24270,12.84095891228178
24271,18.860790418536745
24272,20.92993436901175
24273,76.09309678500696
24274,12.925104564421067
24275,20.420308555877625
24276,36.558933121263244
24277,10.129260539980523
24278,14.82639814006359
24279,22.627524179332912
24280,14.816243670014003
24281,50.75086685392508
24282,39.09086130711975
24283,10.062185165009085
24284,26.942893075415157
24285,10.405718618173987
24286,38.65429596730864
24287,24.90955740546707
24288,10.504900687498948
24289,17.947335574152852
24290,10.397020942163223
24291,23.784280729141724
24292,10.002457233203932
24293,20.417869335522557
24294,11.387380745364025
24295,18.78688251671839
24296,14.274971161467363
24297,9.886893560517526
24298,15.370774579898997
24299,13.165290109755214
24300,14.172872132583331
24301,12.345382798776745
24302,14.008067250708695
24303,11.287875126499507
24304,16.230774617203647
24305,10.970640349903103
24306,31.522322527422133
24307,10.611587969805381
24308,39.01340722070087
24309,18.218524345885452
24310,13.017894712475641
24311,25.809595770568034
24312,16.9765083683389
24313,29.206117603410636
24314,19.243974954422487
24315,17.91432391827023
24316,9.503354640907213
24317,28.76510813842125
24318,13.875444381189963
24319,43.0251683594495
24320,38.83739344757287
24321,18.489652763873835
24322,13.149318427026657
24323,19.605509204838697
24324,32.44045432156951
24325,11.605676330229059
24326,11.89761589976592
24327,15.771908924060071
24328,32.54605588031884
24329,24.062411833383702
24330,30.10598533540981
24331,10.113791230765504
24332,14.101495753504787
24333,13.130344060216753
24334,21.818549759259227
24335,9.893078727507099
24336,10.17388013216694
24337,25.190755584142217
24338,42.225978830084735
24339,22.37340580689221
24340,34.36985639629446
24341,9.180527343719326
24342,82.66485457271739
24343,12.230241754507874
24344,19.678765338742586
24345,138.5391320510173
24346,29.45565913070115
24347,14.960539282677717
24348,17.03036483190405
24349,12.736132859854562
24350,51.36545337871521
24351,19.686268531865483
24352,10.744055847571786
24353,14.773177679471575
24354,18.089840456805135
24355,14.080504259490215
24356,16.283037622066207
24357,14.526581845893947
24358,18.22086086677115
24359,13.172114608378026
24360,14.39041494575672
24361,9.980166117297623
24362,22.778281133097995
24363,9.727446570475426
24364,27.349334347151515
24365,11.531741026080134
24366,18.34190377354148
24367,14.198739784637342
24368,46.72148584129757
24369,13.707064983845225
24370,10.124208189014853
24371,23.208863984221473
24372,35.36651513130154
24373,10.914777219221099
24374,17.20344531127196
24375,16.95442375988679
24376,21.68572284100903
24377,25.75687327119622
24378,13.133343048803557
24379,13.348852134896521
24380,40.51746411494218
24381,11.557010376813926
24382,15.06608913543453
24383,11.459927443139419
24384,12.584010587269143
24385,11.384440450643137
24386,12.264817364201447
24387,9.888196293758948
24388,17.819534120050747
24389,18.859431999158804
24390,9.430014778171408
24391,11.055340590175547
24392,22.92786738941171
24393,23.782818382009864
24394,13.983136509958605
24395,53.36089401784262
24396,22.50566042516516
24397,23.58286866461547
24398,13.693659176680777
24399,11.378062422194361
24400,19.31608381099604
24401,15.834067135180359
24402,16.704692447089435
24403,13.92450117922653
24404,11.629514049032581
24405,22.960233560468776
24406,13.44281864423888
24407,24.368997320676378
24408,47.08907058600699
24409,11.990947425896449
24410,17.945727683661513
24411,14.684144398040946
24412,32.41903345133022
24413,10.194275529869573
24414,11.83250022199868
24415,13.610462317692127
24416,13.447329950716238
24417,23.15453811371351
24418,15.231510147787876
24419,11.890720590218452
24420,29.490970866853953
24421,13.445298494489247
24422,13.811339233792449
24423,31.025293245774776
24424,30.732961673401782
24425,19.487079115057828
24426,27.704612281664264
24427,12.432984497597268
24428,11.687310516066951
24429,17.40073812910404
24430,19.701387331697376
24431,18.799527124626234
24432,12.31559841589691
24433,16.924843903929464
24434,11.988419905134515
24435,10.728439173814968
24436,13.502034525139017
24437,13.246021722992227
24438,11.850306888600363
24439,14.216160953012059
24440,22.287847573620684
24441,9.488891217371215
24442,10.179207618275044
24443,11.2178166893931
24444,10.74432009294742
24445,16.870935842614095
24446,11.652827530323604
24447,45.41065744888176
24448,12.960119081772296
24449,24.178641640535208
24450,12.651994961806066
24451,24.456915671160605
24452,25.42907423321506
24453,13.156758680232068
24454,15.917736102912018
24455,14.056284141210352
24456,15.985438796790595
24457,11.301903492869664
24458,10.481563497183894
24459,14.349166464842696
24460,19.208477075934375
24461,20.855977205775908
24462,11.490548839120384
24463,12.852355825814348
24464,22.63718561739662
24465,18.339132905661216
24466,29.135655131463658
24467,28.03429964455349
24468,11.581765395979591
24469,13.891956378630367
24470,38.49355977253342
24471,12.602859638070063
24472,14.30879029984553
24473,16.92181146755949
24474,10.79187653353016
24475,14.424608944855065
24476,18.12753781961886
24477,24.8980950697687
24478,16.635667669614996
24479,10.312018955991356
24480,11.724881798927324
24481,15.95875496992027
24482,24.242992430176958
24483,22.869940165620992
24484,24.642058551411477
24485,13.764228549419126
24486,24.97940770859338
24487,13.10817281841191
24488,22.82117792362621
24489,28.537805682402976
24490,31.83519056625281
24491,18.66237851715773
24492,41.464864501408
24493,12.377413403122814
24494,18.84346962252149
24495,10.591939161650332
24496,10.894643570306549
24497,18.3333669763998
24498,9.641243239548208
24499,26.462924095797117
24500,15.11821340639774
24501,28.499229134135405
24502,24.279304970818423
24503,14.612118279548348
24504,12.072067648745321
24505,11.908196474555265
24506,13.421039252118122
24507,14.3990633434962
24508,14.134779751880913
24509,13.09820567628063
24510,37.35906335357928
24511,11.151424965644429
24512,20.27033873308962
24513,9.548521051360536
24514,38.118134315921175
24515,14.833458292758323
24516,30.721194192215606
24517,10.98689909167741
24518,22.439100611840157
24519,10.928764274382084
24520,27.859227439672775
24521,13.343154911297141
24522,9.425576130227025
24523,15.947824958609369
24524,21.367052254542724
24525,11.108761240371129
24526,12.609724863723299
24527,33.607405085101405
24528,14.37060897634014
24529,16.317227777092103
24530,11.545605956556523
24531,30.487645402060725
24532,20.38403730069078
24533,20.62255119621871
24534,11.076568985129416
24535,25.166295319460648
24536,12.369305618372138
24537,47.56421326200388
24538,13.936198749437935
24539,10.26578356111585
24540,11.21247744232303
24541,11.628860308968216
24542,14.327630098247866
24543,16.34924931033507
24544,16.583408975741005
24545,18.211580566450703
24546,12.217185684488314
24547,15.615178379896486
24548,11.399089444570812
24549,19.72940679026431
24550,16.771233911218044
24551,19.53070724679764
24552,17.04003102478774
24553,9.753747126789422
24554,14.759144031121748
24555,11.540049875947476
24556,134.91364981592554
24557,9.341194576590148
24558,26.350290902619758
24559,46.034107296341226
24560,18.144710535152186
24561,10.43636449352593
24562,25.543243602903825
24563,36.82572620212109
24564,19.916407897639747
24565,38.60665584388709
24566,36.947355323730406
24567,15.53375467121105
24568,35.80888743739465
24569,14.020081315590073
24570,16.808073074680756
24571,21.791352873551098
24572,37.18280476607772
24573,30.993588618955847
24574,14.918704895889247
24575,23.697739596183776
24576,11.548527012795795
24577,16.730154541275798
24578,24.86347762755582
24579,11.961934095287155
24580,22.740418092384733
24581,28.548235315290313
24582,34.1809094326942
24583,76.56993382819937
24584,18.551568272509435
24585,24.044748943754037
24586,15.623574736467061
24587,39.89577106422371
24588,22.14134781494398
24589,40.571880896555925
24590,55.041434178759346
24591,15.39734081871593
24592,42.06509346352235
24593,16.39425993680918
24594,41.79439623023044
24595,44.73140423618683
24596,14.228428476593113
24597,27.292411728970038
24598,23.614458552058203
24599,22.380914149689083
24600,228.09995354360424
24601,87.10784400312262
24602,13.251817151621612
24603,880.922673951588
24604,38.829002441629854
24605,46.0374230708248
24606,92.37732506061124
24607,14.498002831118583
24608,187.59048171591024
24609,29.505273276225218
24610,9.384238375349975
24611,12.367198029898573
24612,26.26207049040286
24613,36.96852094812023
24614,24.12361373732856
24615,30.933319507711584
24616,20.528752678113047
24617,10.996689082327771
24618,16.7825218764645
24619,38.77774074187945
24620,13.121535609713309
24621,32.89692829451367
24622,25.821659180239045
24623,12.244925000603644
24624,25.536603312596743
24625,13.182902211415714
24626,15.425497509637557
24627,19.79321354063074
24628,12.318065077770468
24629,22.824024542029328
24630,13.477625561147997
24631,11.159263749997637
24632,17.22594507582761
24633,12.502261245780332
24634,13.127299634044332
24635,24.49152637635749
24636,14.935644991473092
24637,15.80941335357313
24638,32.5913125288423
24639,10.019692278742546
24640,11.71456699779754
24641,14.179770543682078
24642,8.888506197994396
24643,10.399450443031343
24644,15.7158742518774
24645,9.24107612633807
24646,11.169501651574764
24647,21.037388878689768
24648,14.333697309308928
24649,24.58066404423773
24650,14.568237959222088
24651,10.29361197681235
24652,11.707983451156503
24653,24.810726369579886
24654,13.111719542376555
24655,15.793757184959937
24656,14.653170174331978
24657,13.09689416907741
24658,14.180194021212747
24659,20.06266655104285
24660,12.190644187893497
24661,15.029952023184562
24662,12.020263405597767
24663,19.0224745621144
24664,60.897676348838
24665,46.95401265747409
24666,20.121788446251635
24667,10.365962487152387
24668,23.21958943921098
24669,22.057296967389675
24670,12.694540561774433
24671,12.779971650212104
24672,12.869639727821081
24673,47.687871897045035
24674,14.599622534947724
24675,18.328633183498503
24676,33.172934273294466
24677,14.350174806446745
24678,16.968756108803298
24679,11.949206433045953
24680,13.257079454628508
24681,37.43073423445698
24682,16.087335313911925
24683,15.317241358095643
24684,27.626364921680096
24685,10.000261018495573
24686,23.518865314250927
24687,11.664891134553832
24688,15.513219895413227
24689,10.690097657693979
24690,13.818061674732268
24691,15.147110256263272
24692,11.68172728639183
24693,13.15031175773984
24694,46.72805247684214
24695,13.014007568826635
24696,24.335372020659946
24697,13.839926135277038
24698,13.98031186197797
24699,13.826390387021782
24700,28.37593486125647
24701,11.459887179144411
24702,117.64475076664876
24703,9.365792654152646
24704,22.93886595922993
24705,23.816935360135158
24706,14.57699322560667
24707,11.893394659993529
24708,16.364651159020568
24709,25.375524183937443
24710,10.72178824408715
24711,15.273711876178139
24712,18.00588503662147
24713,29.360445969614005
24714,18.0338056734855
24715,19.623564936068053
24716,14.100034248023526
24717,11.294341487163125
24718,11.359468600775275
24719,13.263532118787985
24720,25.836814454180136
24721,10.521652084811869
24722,11.532267751052853
24723,12.395038426631695
24724,13.885466309198446
24725,22.601343744810613
24726,10.041895267134896
24727,17.285724015384098
24728,20.045368840658412
24729,20.213585452314728
24730,9.692665394825424
24731,10.87724101230369
24732,24.710985102801825
24733,11.674957095929518
24734,27.304976336197402
24735,12.508983771825454
24736,24.921550378666335
24737,35.91800768709535
24738,13.042158399925551
24739,11.265034526632132
24740,11.900918705782894
24741,16.971260297782656
24742,10.078566992298205
24743,10.128513202483447
24744,10.177705628494143
24745,13.695271030446863
24746,19.08087741207127
24747,16.85248163726207
24748,33.86735134370152
24749,24.101078775091953
24750,19.005839969892257
24751,23.89291220119832
24752,19.553021639317283
24753,15.275241367283959
24754,15.054818370346341
24755,13.865770700781097
24756,16.511665303591325
24757,23.86166242161717
24758,19.727258030672164
24759,11.694745277118187
24760,11.705495011718627
24761,11.099475922393966
24762,11.915981080046558
24763,12.041715664940291
24764,19.095631916862118
24765,11.180613131859706
24766,10.560725134039444
24767,18.894085678974832
24768,9.753558646585303
24769,15.547814690131673
24770,18.42473925099674
24771,14.600648476547986
24772,17.644594316548456
24773,11.687885411763645
24774,40.54409357116997
24775,11.318653174254521
24776,39.16262087517647
24777,12.573116679209278
24778,12.941736016717705
24779,9.22117833401412
24780,28.790233815072675
24781,31.958970963267518
24782,12.92989640957437
24783,20.982284260786823
24784,39.789661715964925
24785,17.134978294975685
24786,11.850535886891365
24787,17.703711114806403
24788,19.760659546915672
24789,29.86063739419507
24790,12.934326471611195
24791,11.451294054682144
24792,24.432738744471894
24793,58.268133291680805
24794,12.709624937625534
24795,10.595177310927877
24796,16.061243190899987
24797,11.508851759501118
24798,13.466407528838491
24799,13.060684109769145
24800,20.214189129167227
24801,20.508675112270073
24802,12.587437599581433
24803,10.332527913425508
24804,20.17909930759949
24805,17.540166238968144
24806,16.002549976515862
24807,14.593724769581051
24808,14.071725828304311
24809,30.293952507980517
24810,9.720733097301785
24811,31.471583335584036
24812,10.479133222235092
24813,18.34483619426242
24814,15.273980196873602
24815,26.129398252621982
24816,11.539907967313964
24817,15.445454890652204
24818,9.871933129652744
24819,22.80114136632358
24820,17.963643304568397
24821,18.808148821755434
24822,12.037908532605833
24823,19.16183187813546
24824,11.047555398646756
24825,9.153971191166894
24826,11.114343969197273
24827,12.454210628793016
24828,10.915160712947129
24829,9.427646135089264
24830,13.213623414317704
24831,10.42236678489286
24832,20.136923340450792
24833,21.561581718941586
24834,39.36693244853694
24835,10.529529102393322
24836,15.118239965085662
24837,11.637954680492786
24838,16.01917291905296
24839,53.073511323243586
24840,10.683939707631167
24841,36.77265155804806
24842,32.79669812043631
24843,22.537509771530413
24844,11.665567393433697
24845,15.59042719235536
24846,14.95326103019028
24847,47.202122870495835
24848,18.931529964324646
24849,18.458950893508888
24850,13.257568535781346
24851,13.860607669358231
24852,13.89388446462992
24853,21.314079368921306
24854,25.45951413386992
24855,12.555260495006921
24856,19.69467412067914
24857,19.302583116821754
24858,15.459434987067835
24859,42.37095186058462
24860,17.909352240176293
24861,44.57232523548759
24862,17.85155571237564
24863,14.099315936447761
24864,25.297188031165884
24865,19.839025627195337
24866,36.34377514761095
24867,29.70863750385003
24868,10.147641023758998
24869,11.969059937319988
24870,15.897419823615206
24871,12.803027145711798
24872,24.543297154143456
24873,27.560924152888386
24874,14.413336968254134
24875,17.782321075796197
24876,11.968786596686021
24877,19.02220722472082
24878,12.041102212263366
24879,22.64195821938191
24880,152.5287776359119
24881,20.286298101205812
24882,16.14789963877278
24883,18.02272087800116
24884,20.75320412603322
24885,28.414594101613353
24886,13.16542887788503
24887,10.731756759236124
24888,15.04289536350597
24889,11.422583105403355
24890,15.398260512756778
24891,11.06707726996342
24892,15.580953748299484
24893,27.398865988628657
24894,11.880113802511497
24895,11.363400525145831
24896,11.265351165610612
24897,24.424284613096688
24898,27.155154503626566
24899,39.78407012391089
24900,49.53496362765705
24901,12.155615681635698
24902,23.36603897274169
24903,9.889447079161505
24904,10.517290827820096
24905,18.62860796313825
24906,13.720556224887298
24907,22.437720971446783
24908,14.324459051796495
24909,24.37760361427521
24910,13.356757249079223
24911,19.181803977238918
24912,26.45618415186425
24913,13.273625066864849
24914,13.00468315907
24915,13.472985748393867
24916,40.268113765781976
24917,9.542869818222105
24918,38.975114323392646
24919,9.701523701386348
24920,13.254704174234542
24921,28.596521971031127
24922,16.291936192047874
24923,27.26993455937371
24924,9.65164822355151
24925,18.80002251740179
24926,13.024711448306666
24927,9.706825518503601
24928,10.039813853263228
24929,35.94811821392892
24930,25.71848639550899
24931,11.009001693355044
24932,24.81355960977094
24933,13.286946448008777
24934,9.892696385939786
24935,20.68775634818125
24936,11.532125938116561
24937,11.402253858477154
24938,11.363280751012086
24939,21.431185076673792
24940,9.571865682887712
24941,52.2400683949363
24942,16.015149202865047
24943,13.703934986304434
24944,10.949326439168203
24945,14.366040299230072
24946,15.751723425079916
24947,10.445847428637697
24948,16.6515733566925
24949,11.718168940587036
24950,17.029975904891884
24951,10.475360048643614
24952,13.358024379025537
24953,9.571344425496063
24954,11.0890684371461
24955,10.995587997392974
24956,12.13121104086616
24957,14.337424504744536
24958,18.397118260460303
24959,24.1539760124829
24960,11.150504270065099
24961,10.89228973008127
24962,11.96506557985904
24963,20.792579440540866
24964,9.787148370779775
24965,14.11730950910377
24966,10.38283888172924
24967,18.5398395268052
24968,16.606206341668354
24969,10.813700783879883
24970,15.484059816713577
24971,11.417527484476828
24972,12.779073641840274
24973,11.258703615704494
24974,15.0469920056111
24975,12.6933809669792
24976,9.684308533666096
24977,15.401939838292224
24978,26.713090459392088
24979,14.23240332414687
24980,11.631618524399997
24981,11.723460658463518
24982,32.6190353625154
24983,14.707095066571746
24984,15.613367992694004
24985,11.113367765323478
24986,15.636754588281065
24987,16.346090276314108
24988,58.35961389567174
24989,41.23959345386714
24990,11.437763403761778
24991,22.41880874539769
24992,33.88068104648635
24993,28.982304684011893
24994,12.834328532548714
24995,13.315757854558024
24996,16.21811972010545
24997,9.631881576667036
24998,24.94809549507419
24999,12.889301536583005
25000,17.25256538227511
25001,13.4294589462887
25002,10.061937696032397
25003,12.432329271834272
25004,22.630306886734793
25005,11.983261204379376
25006,12.072767513223406
25007,12.311012603612385
25008,12.992306652279593
25009,12.25084197233044
25010,19.891477204971938
25011,9.813989630649374
25012,11.71639870461078
25013,18.373669749689373
25014,20.9512340491862
25015,46.511104661959564
25016,34.97738003142288
25017,32.16732153738456
25018,19.049561930891286
25019,9.541277345038084
25020,9.492325745168953
25021,36.471051646902886
25022,18.383775426652193
25023,111.96415936430442
25024,44.10219328441309
25025,11.728177860035741
25026,10.972837633329032
25027,10.724482033097454
25028,23.794979488269288
25029,9.964136777754002
25030,11.859324436192638
25031,10.679473659889325
25032,15.890076581771332
25033,9.716362436591506
25034,18.276192568708108
25035,15.167107125254354
25036,17.45134121584707
25037,16.471742567533155
25038,13.142990593441352
25039,11.139324867942141
25040,25.064948504429445
25041,12.871538983710444
25042,13.668279480123996
25043,16.720429141816158
25044,9.972489841499456
25045,20.27824560006013
25046,12.371435299305741
25047,9.71122600927433
25048,11.830712714267033
25049,10.094017890042338
25050,11.712529817662757
25051,17.796415352908486
25052,19.324229496551396
25053,12.317848684155587
25054,11.387060676459486
25055,17.45784178387553
25056,19.297429563196488
25057,10.43062755833217
25058,11.702883747475626
25059,10.8015306980471
25060,23.185024746127596
25061,48.55075949723405
25062,29.796132393460677
25063,16.121369431319675
25064,16.391927275428348
25065,11.002080194226172
25066,18.725661912208032
25067,10.094283880963596
25068,13.678127748645494
25069,23.791426632328083
25070,10.181156959258793
25071,26.292629921988667
25072,9.846074925185935
25073,12.786214551984274
25074,10.900482523335791
25075,13.115082907102758
25076,10.845129055234532
25077,10.993984860340994
25078,12.96870526054418
25079,14.19993711807342
25080,20.196299539591955
25081,11.846560272438337
25082,15.634090263802994
25083,9.414025575239915
25084,12.316334035287582
25085,33.979209455407435
25086,18.95425856765198
25087,12.202642884871358
25088,16.735445652446977
25089,15.85430245222514
25090,17.418109674761943
25091,19.348109339972574
25092,33.34277587891356
25093,10.577881448529933
25094,29.348275974898883
25095,10.126965321637664
25096,17.37575109368557
25097,9.711993741028795
25098,13.877150767689784
25099,30.76029256071735
25100,10.035987294556225
25101,23.3894890784522
25102,42.55707340494868
25103,13.925724314488392
25104,17.07878069423858
25105,70.4136576792575
25106,20.771039668846434
25107,18.307683931665252
25108,24.647773430334606
25109,10.137110913716649
25110,12.3666331703076
25111,29.215559681923878
25112,10.022508982450493
25113,9.780307786617545
25114,18.266627368186604
25115,12.23043512346136
25116,11.105795336978076
25117,28.09967964579853
25118,15.670854022725393
25119,11.465787362393847
25120,9.97694066096269
25121,37.30718615477478
25122,30.195127853096253
25123,13.881710286507456
25124,85.66676983845196
25125,10.522446915374843
25126,21.678980892780384
25127,11.268399270903602
25128,12.617480419733642
25129,10.363686458497648
25130,12.3401788859192
25131,14.25810410253407
25132,24.40258334451439
25133,28.746720146278083
25134,30.121168069689915
25135,14.730107482826226
